SKU,Handle,Collection,Category,Name,Variant Name,Price,In Stock,URL,Image URL,Body
,all,All,,Owl - Cushion Cover,Default Title,18.00,Yes,https://janecarrolldesign.com/products/owl-cushion-cover,https://cdn.shopify.com/s/files/1/1302/3613/products/owl-cushion-cover.JPG?v=1464760112,<p>46 x 46 cm</p>
,all,All,cushions,owl - cushion cover - pink,Default Title,18.00,Yes,https://janecarrolldesign.com/products/owl-cushion-cover-pink,https://cdn.shopify.com/s/files/1/1302/3613/products/Screen_Shot_2018-10-12_at_18.17.38.png?v=1539365681,"<ul>
<li>46 cm x 46 cm </li>
<li>100% cotton</li>
<li>machine washable</li>
<li>cushion fillers extra </li>
</ul>"
,all,All,cushions,owl - cushion cover - yellow,Default Title,0.00,Yes,https://janecarrolldesign.com/products/owl-cushion-cover-yellow,https://cdn.shopify.com/s/files/1/1302/3613/products/Screen_Shot_2018-10-12_at_19.09.27.png?v=1539368250,"<ul>
<li>size; 46 cm x 46 cm</li>
<li>machine washable</li>
<li>100% cotton</li>
</ul>"
,all,All,cushions,owl - cushion cover - yellow,Default Title,18.00,Yes,https://janecarrolldesign.com/products/owl-cushion-cover-yellow-1,https://cdn.shopify.com/s/files/1/1302/3613/products/Screen_Shot_2018-10-12_at_19.09.27_181a8dab-0dca-41fa-8efe-b4e68e0dd29a.png?v=1539376410,"<ul>
<li>size 46 cm x 46 cm</li>
<li>machine washable</li>
<li>100% cotton</li>
</ul>"
,all,All,Quilt,Owl - Pink - in stock in November 2018,Default Title,52.00,Yes,https://janecarrolldesign.com/products/owl-pink,https://cdn.shopify.com/s/files/1/1302/3613/products/Screen_Shot_2018-09-28_at_12.50.50.png?v=1538137748,"<p><span>This quilt makes the perfect gift for any child! 100% cotton, machine washable. Can be personalised with child's name and date of birth, embroidered in any colour. </span></p>
<ul>
<li>Size: 75 x 75 cm</li>
<li>Composition: 100% Cotton </li>
<li>Designed by Jane Carroll </li>
<li>Can be personalised</li>
</ul>
<p><span><strong>If you wish to have your quilt personalised with a child's name and date of birth, please select from embroidery option. You can find embroidery option by returning to the product page, and then in QUILTS ETC section. Cost 10 euros Extra.</strong></span></p>"
,all,All,Quilt,Owl - Yellow - In stock in November 2018,Default Title,52.00,Yes,https://janecarrolldesign.com/products/owl-yellow,https://cdn.shopify.com/s/files/1/1302/3613/products/Screen_Shot_2018-09-28_at_12.59.16.png?v=1538138349,"<p> This quilt makes the perfect gift for any child! 100% cotton, machine washable. Can be personalised with child's name and date of birth, embroidered in any colour. </p>
<ul>
<li>Size: 75 x 75 cm</li>
<li>Composition: 100% Cotton </li>
<li>Designed by Jane Carroll </li>
<li>Can be personalised</li>
</ul>
<p><span><strong>If you wish to have your quilt personalised with a child's name and date of birth, please select from embroidery option. You can find embroidery option by returning to the product page, and then in QUILTS ETC section. Cost 10 euros Extra.</strong></span></p>"
,all,All,,OWL HEADBANGER,Default Title,20.00,Yes,https://janecarrolldesign.com/products/owl-headbanger,https://cdn.shopify.com/s/files/1/1302/3613/products/OWL.jpg?v=1496937554,"<span style=""color: #0b5394;""><strong><span style=""text-decoration: underline;"">Owl:</span> made of brown and cream Sherpa</strong><strong> fleece with</strong><strong> felt and </strong><strong>Scotchlite</strong><strong> reflective fabric applique. Simply slip over existing helmet no strings or ties.</strong></span>"
,all,All,Quilt,Owl Quilt - Blue - in stock November 2018,Default Title,52.00,Yes,https://janecarrolldesign.com/products/owl-blue-in-stock-november-2018,https://cdn.shopify.com/s/files/1/1302/3613/products/Screen_Shot_2018-09-28_at_16.22.31.png?v=1538149403,"<ul>
<li>100% cotton</li>
<li>75 cm x 75 cm</li>
<li>machine washable</li>
</ul>"
,all,All,cushions,owl- cushion cover - blue,Default Title,18.00,Yes,https://janecarrolldesign.com/products/owl-cushion-cover-blue,https://cdn.shopify.com/s/files/1/1302/3613/products/Screen_Shot_2018-10-12_at_19.00.19.png?v=1539367633,"<ul>
<li>size; 46 cm x 46 cm</li>
<li>100% cotton</li>
<li>machine washable</li>
</ul>"
,all,All,,PADDY the HARE,Default Title,26.00,Yes,https://janecarrolldesign.com/products/paddy-the-hare,https://cdn.shopify.com/s/files/1/1302/3613/products/710.jpg?v=1494496978,"<p><span style=""color: #783f04;""><strong>He is dressed in a cosy warm knitted jumper with a spotty patch. His mismatched ears are super long and make him very good at listening to tall tales.</strong></span></p>
<p><strong>Height - 21cms</strong></p>"
,all,All,,PANDA HEADBANGER,Default Title,20.00,Yes,https://janecarrolldesign.com/products/panda-headbanger,https://cdn.shopify.com/s/files/1/1302/3613/products/panda_acdd4699-bae2-47a2-a042-56b63112fa3e.jpg?v=1496936101,"<p><span style=""color: #0b5394;""><strong>100% micro fleece hat base with SCOTCH LITE reflective fabric applique</strong></span></p>
<p><span style=""color: #0b5394;""><strong>Fleece black and white fabric with SCOTCH LITE reflective fabric ears</strong></span></p>
<p><span style=""color: #0b5394;""><strong>One size fits all.  Elasticated finish, no straps or ties.</strong></span></p>"
,all,All,,Panda Pendulum Clock,Default Title,48.00,Yes,https://janecarrolldesign.com/products/panda-pendulum-clock,https://cdn.shopify.com/s/files/1/1302/3613/products/panda.jpg?v=1495724127,"<div><span style=""color: #0b5394;""><strong>Hand crafted wooden black and white panda clock with a swinging legs pendulum, hanging from a bamboo branch. This clock would be a perfect addition (or gift) for a jungle or animal themed bedroom! Takes 2x AA batteries.</strong></span></div>
<div><span style=""color: #0b5394;""><strong></strong></span></div>
<div><span style=""color: #0b5394;""><strong>(H)40cm x (W)31.5cm  </strong></span></div>"
,all,All,,Party- Time Dolls' House Accessory Pack,Default Title,20.00,Yes,https://janecarrolldesign.com/products/party-time-dolls-house-accessory-pack,https://cdn.shopify.com/s/files/1/1302/3613/products/part-time-doll.jpg?v=1496328302,"<h4><span style=""color: #0b5394; font-family: 'open sans condensed',sans-serif; font-size: 20px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;"">A wooden play set, features a mini replica of Honey bake Ice Lollies (detachable ice lollies) plus tray, 2 presents, a party bag, a birthday cake with candles and a party bunting.</span></h4>
<h4 class=""title"" style=""box-sizing: border-box; font-weight: bold; margin: 0px 0px 15px; font-size: 26px; font-style: normal; font-variant: normal; font-stretch: normal; line-height: 32px; font-family: 'open sans condensed',sans-serif; color: #d0d0d0; overflow-wrap: break-word; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;""><span style=""color: #0b5394;"">Product Dimensions D x H x L (cm): <span style=""font-family: 'open sans condensed',sans-serif; font-size: 20px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;"">Lolly Set: 3.5 x 3.5 x 3.5</span></span></h4>
<h4 class=""title"" style=""box-sizing: border-box; font-weight: bold; margin: 0px 0px 15px; font-size: 26px; font-style: normal; font-variant: normal; font-stretch: normal; line-height: 32px; font-family: 'open sans condensed',sans-serif; color: #d0d0d0; overflow-wrap: break-word; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;""><span style=""color: #0b5394;"">Colour Box Size D x H x L (cm): <span style=""font-family: 'open sans condensed',sans-serif; font-size: 20px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;"">10 x 11 x 7</span></span></h4>"
,all,All,,Patchwork Bear Romper,Default Title,25.00,Yes,https://janecarrolldesign.com/products/patchwork-bear-romper,https://cdn.shopify.com/s/files/1/1302/3613/products/patchwork_bear_romper.jpg?v=1495014104,"<span style=""color: #0b5394;""><strong>Soft and comfortable all-in-one is hand finished with beautiful applique. Ideal for baby boys or girls. </strong></span>
<p><span style=""color: #0b5394;""><strong>Patchwork Bear Romper is made from 100% finest quality cotton and is machine washable at 40° C.</strong></span></p>"
,all,All,,Patchwork Bunny Pink Romper,Default Title,25.00,Yes,https://janecarrolldesign.com/products/patchwork-bunny-pink-romper,https://cdn.shopify.com/s/files/1/1302/3613/products/patch_work_bunny_pink_romper.jpg?v=1495100179,"<p><span style=""color: #0b5394;""><strong>Soft and comfortable all-in-one is hand finished with beautiful applique. Patchwork Bunny Pink Romper is made from 100% finest quality cotton and is machine washable at 40° C.</strong></span></p>"
,all,All,,Peggy Doll,Default Title,28.00,Yes,https://janecarrolldesign.com/products/peggy-doll,https://cdn.shopify.com/s/files/1/1302/3613/products/peggy-doll.jpg?v=1464760136,
,all,All,,Pet Set,Default Title,14.00,Yes,https://janecarrolldesign.com/products/pet-set,https://cdn.shopify.com/s/files/1/1302/3613/products/pet-set.jpg?v=1496328715,"<h4 class=""content"" data-hook=""product-page-description-content"" ng-bind-html=""descriptionVM.descriptionToHtml()"" style=""box-sizing: border-box; font-family: inherit; white-space: pre-wrap; overflow-wrap: break-word; margin-top: 0px; margin-bottom: 0px; text-overflow: ellipsis; color: #cfcfcf; font-size: 20px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;""><span style=""color: #0b5394;"">A wonderful wooden pet set including a dog, a kennel, a dog bowl, a bone, a cat, a cat mat and a cat bowl.</span></h4>
<h4 class=""title"" style=""box-sizing: border-box; font-weight: bold; margin: 0px 0px 15px; font-size: 26px; font-style: normal; font-variant: normal; font-stretch: normal; line-height: 32px; font-family: 'open sans condensed',sans-serif; color: #d0d0d0; overflow-wrap: break-word; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;""><span style=""color: #0b5394;"">Colour Box Size D x H x L (cm): <span style=""font-family: 'open sans condensed',sans-serif; font-size: 20px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;"">9.0x8.2x12.5</span></span></h4>"
,all,All,,Peter Rabbit Skittles,Default Title,22.00,Yes,https://janecarrolldesign.com/products/peter-rabbit-skittles,https://cdn.shopify.com/s/files/1/1302/3613/products/peter_rabbit.jpg?v=1493997488,"<p><span style=""color: #0b5394;""><strong>These Peter Rabbit skittles are a perfect traditional wooden toy. Stand them up...and knock them down! Peter Rabbit is joined by all his friends, Jemima Puddle-Duck, Jeremy Fisher, Mrs Tiggy-Winkle, Tom Kitten and Flopsy Bunny. The set comes with two wooden balls; 1 x blue and 1 x Red.</strong></span></p>
<p><strong>Dimensions - W30 x D6.5 x H12 cm</strong></p>"
,all,All,,Petit Fours,Default Title,14.00,Yes,https://janecarrolldesign.com/products/petit-fours,https://cdn.shopify.com/s/files/1/1302/3613/products/petit.jpg?v=1496409896,"<h4 class=""content"" data-hook=""product-page-description-content"" style=""box-sizing: border-box; font-family: inherit; white-space: pre-wrap; overflow-wrap: break-word; margin-top: 0px; margin-bottom: 0px; text-overflow: ellipsis; color: #cfcfcf; font-size: 20px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;"">
<span style=""color: #0b5394;""><strong>A fabulous gift box package of a trio of dainty painted wooden cakes.This painted wooden cake selection includes 2 cupcakes and a layered sponge.</strong></span><br><br>
</h4>
<h4 class=""title"" style=""box-sizing: border-box; font-weight: bold; margin: 0px 0px 15px; font-size: 26px; font-style: normal; font-variant: normal; font-stretch: normal; line-height: 32px; font-family: 'open sans condensed',sans-serif; color: #d0d0d0; overflow-wrap: break-word; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;""><span style=""color: #0b5394;""><strong>Colour Box Size D x H x L (cm)</strong></span></h4>
<h4 style=""box-sizing: border-box; font-weight: 400; margin: 0px; font-family: inherit; font-size: inherit; font-variant: inherit; font-stretch: inherit; line-height: inherit; white-space: normal;""><span style=""color: #0b5394;""><strong>19.5x7.0x8.0</strong></span></h4>"
,all,All,,PIERRE LAPIN PILLAR GAME,Default Title,29.00,Yes,https://janecarrolldesign.com/products/pierre-lapin-pillar-game,https://cdn.shopify.com/s/files/1/1302/3613/products/PIERRE_LAPIN_PILLAR_GAME.jpg?v=1497970263,"<pre class=""tw-data-text tw-ta tw-text-small"" data-placeholder=""Translation"" id=""tw-target-text"" style=""text-align: left; height: 312px;"" data-fulltext="""" dir=""ltr""><span style=""color: #0b5394;""><strong><span lang=""en"">A set of skittles consisting of 6 pins and 2 balls to develop the skill and traction of toddlers.

Bowls to ""knock out"" in apartments or
Outside thanks to their soft but resistant material.
And later why not recognize the numbers and
Add up points.

Presented in its transparent storage bag.</span></strong></span></pre>"
